Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2019-04-26,Mitchell Santner,4.0,0,13,2,0,0,3.2,New Zealand,1992-02-05,CSK,Chennai,2019
2019-04-26,Lasith Malinga,3.4,0,37,4,0,0,10.1,Sri Lanka,1983-08-28,MI,Chennai,2019
2019-04-26,Krunal Pandya,3.0,0,7,2,0,0,2.3,India,1991-03-24,MI,Chennai,2019
2019-04-26,Hardik Pandya,2.0,0,22,1,1,1,11.0,India,1993-10-11,MI,Chennai,2019
2019-04-26,Jasprit Bumrah,3.0,0,10,2,0,1,3.3,India,1993-12-06,MI,Chennai,2019
2019-04-26,Rahul Chahar,4.0,0,21,0,0,0,5.2,India,1999-08-04,MI,Chennai,2019
2019-04-26,Anukul Roy,2.0,0,11,1,0,3,5.5,India,1998-11-30,MI,Chennai,2019
2019-04-27,Varun Aaron,4.0,0,36,2,0,1,9.0,India,1989-10-29,RR,Jaipur,2019
2019-04-27,Oshane Thomas,4.0,0,28,2,0,1,7.0,West Indies,1997-02-18,RR,Jaipur,2019
2019-04-27,Shreyas Gopal,4.0,0,30,2,0,0,7.5,India,1993-09-04,RR,Jaipur,2019
2019-04-27,Jaydev Unadkat,4.0,0,26,2,0,0,6.5,India,1991-10-18,RR,Jaipur,2019
2019-04-27,Riyan Parag,3.0,0,24,0,0,0,8.0,India,2001-11-10,RR,Jaipur,2019
2019-04-27,Stuart Binny,1.0,0,10,0,0,1,10.0,India,1984-06-03,RR,Jaipur,2019
2019-04-27,Bhuvneshwar Kumar,4.0,0,22,0,0,1,5.5,India,1990-02-05,SH,Jaipur,2019
2019-04-27,Shakib Al Hasan,3.1,0,26,1,0,0,8.2,Bangladesh,1987-03-24,SH,Jaipur,2019
2019-04-27,Rashid Khan,4.0,0,30,1,0,0,7.5,Afghanistan,1998-09-20,SH,Jaipur,2019
2019-04-27,Khaleel Ahmed,4.0,0,33,1,0,0,8.2,India,1997-12-05,SH,Jaipur,2019
2019-04-27,Siddarth Kaul,4.0,0,48,0,0,2,12.0,India,1990-05-19,SH,Jaipur,2019
2019-04-28,Umesh Yadav,4.0,0,39,1,0,0,9.8,India,1987-10-25,RCB,Delhi,2019
2019-04-28,Washington Sundar,4.0,0,29,1,0,0,7.2,India,1999-10-05,RCB,Delhi,2019
2019-04-28,Yuzvendra Chahal,4.0,0,41,2,0,0,10.2,India,1990-07-23,RCB,Delhi,2019
2019-04-28,Navdeep Saini,4.0,0,44,1,0,0,11.0,India,1992-11-23,RCB,Delhi,2019
2019-04-28,Marcus Stoinis,3.0,0,24,0,0,0,8.0,Australia,1989-08-16,RCB,Delhi,2019
2019-04-28,Shivam Dube,1.0,0,5,0,0,0,5.0,India,1993-06-26,RCB,Delhi,2019
2019-04-28,Ishant Sharma,4.0,0,40,1,0,0,10.0,India,1988-09-02,DC,Delhi,2019
2019-04-28,Axar Patel,4.0,0,26,1,0,0,6.5,India,1994-01-20,DC,Delhi,2019
2019-04-28,Sandeep Lamichhane,3.0,0,36,0,0,0,12.0,Nepal,2000-08-02,DC,Delhi,2019
2019-04-28,Kagiso Rabada,4.0,0,31,2,0,1,7.8,South Africa,1995-05-25,DC,Delhi,2019
2019-04-28,Amit Mishra,4.0,0,29,2,0,1,7.2,India,1982-11-24,DC,Delhi,2019
2019-04-28,Sherfane Rutherford,1.0,0,6,1,0,0,6.0,West Indies,1998-08-15,DC,Delhi,2019
2019-04-28,Barinder Sran,2.0,0,27,0,0,0,13.5,India,1992-12-10,MI,Kolkata,2019
