Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2008-05-07,Siddharth Trivedi,1,3,0,0,33.33,India,1982-09-04,RR,Mumbai,2008
2008-05-07,Sohail Tanvir,6,6,1,0,100.0,Pakistan,1984-12-12,RR,Mumbai,2008
2008-05-07,Shane Warne,7,7,1,0,100.0,Australia,1969-09-13,RR,Mumbai,2008
2008-05-07,Mohammad Kaif,4,7,0,0,57.14,India,1980-12-01,RR,Mumbai,2008
2008-05-07,Ravindra Jadeja,0,1,0,0,0.0,India,1988-12-06,RR,Mumbai,2008
2008-05-07,Shane Watson,32,20,4,1,160.0,Australia,1981-06-17,RR,Mumbai,2008
2008-05-07,Yusuf Pathan,1,3,0,0,33.33,India,1982-11-17,RR,Mumbai,2008
2008-05-07,Swapnil Asnodkar,39,36,3,1,108.33,India,1984-03-29,RR,Mumbai,2008
2008-05-07,Yogesh Takawale,27,32,1,1,84.38,India,1984-11-05,MI,Mumbai,2008
2008-05-07,Robin Uthappa,34,21,4,1,161.9,India,1985-11-11,MI,Mumbai,2008
2008-05-07,Abhishek Nayar,12,13,1,0,92.31,India,1983-10-08,MI,Mumbai,2008
2008-05-07,Dwayne Bravo,1,5,0,0,20.0,West Indies,1983-10-07,MI,Mumbai,2008
2008-05-08,Manoj Tiwary,5,2,1,0,250.0,India,1985-11-14,DD,Delhi,2008
2008-05-08,Dinesh Karthik,6,3,1,0,200.0,India,1985-06-01,DD,Delhi,2008
2008-05-08,Shikhar Dhawan,59,46,6,2,128.26,India,1985-12-05,DD,Delhi,2008
2008-05-08,Shoaib Malik,2,3,0,0,66.67,Pakistan,1982-02-01,DD,Delhi,2008
2008-05-08,AB de Villiers,0,1,0,0,0.0,South Africa,1984-02-17,DD,Delhi,2008
2008-05-08,Gautam Gambhir,80,49,11,1,163.27,India,1981-10-14,DD,Delhi,2008
2008-05-08,Manpreet Gony,13,5,1,1,260.0,India,1984-01-04,CSK,Delhi,2008
2008-05-08,S Badrinath,8,5,1,0,160.0,India,1980-08-30,CSK,Delhi,2008
2008-05-08,Albie Morkel,30,15,2,3,200.0,South Africa,1981-06-10,CSK,Delhi,2008
2008-05-08,Chamara Kapugedera,8,9,0,0,88.89,Sri Lanka,1987-02-24,CSK,Delhi,2008
2008-05-08,Suresh Raina,1,2,0,0,50.0,India,1986-11-27,CSK,Delhi,2008
2008-05-08,MS Dhoni,33,33,3,0,100.0,India,1981-07-07,CSK,Delhi,2008
2008-05-08,Stephen Fleming,44,28,7,0,157.14,New Zealand,1973-04-01,CSK,Delhi,2008
2008-05-08,Umar Gul,6,2,0,1,300.0,Pakistan,1984-04-14,KKR,Kolkata,2008
2008-05-08,Murali Kartik,17,13,2,0,130.77,India,1976-09-11,KKR,Kolkata,2008
2008-05-08,Wriddhiman Saha,17,10,1,1,170.0,India,1984-10-24,KKR,Kolkata,2008
2008-05-08,Laxmi Shukla,11,9,2,0,122.22,India,1981-05-06,KKR,Kolkata,2008
2008-05-08,Tatenda Taibu,15,12,2,0,125.0,Zimbabwe,1983-05-14,KKR,Kolkata,2008
2008-05-08,Sourav Ganguly,20,22,2,0,90.91,India,1972-07-08,KKR,Kolkata,2008
2008-05-08,David Hussey,26,12,1,3,216.67,Australia,1977-07-15,KKR,Kolkata,2008
2008-05-08,Brad Hodge,10,11,2,0,90.91,Australia,1974-12-29,KKR,Kolkata,2008
2008-05-08,Shivnarine Chanderpaul,7,11,1,0,63.64,West Indies,1974-08-16,RCB,Kolkata,2008
2008-05-08,Jagadeesh Arunkumar,22,17,5,0,129.41,India,1975-01-18,RCB,Kolkata,2008
2008-05-08,Praveen Kumar,4,2,1,0,200.0,India,1986-10-02,RCB,Kolkata,2008
2008-05-08,Cameron White,30,16,3,1,187.5,Australia,1983-08-18,RCB,Kolkata,2008
2008-05-08,Rahul Dravid,5,11,0,0,45.45,India,1973-01-11,RCB,Kolkata,2008
2008-05-09,RP Singh,2,3,0,0,66.67,India,1985-12-06,DC,Jaipur,2008
2008-05-09,Pragyan Ojha,1,2,0,0,50.0,India,1986-09-05,DC,Jaipur,2008
2008-05-09,Dwaraka Ravi Teja,6,8,1,0,75.0,India,1987-09-05,DC,Jaipur,2008
2008-05-09,Rohit Sharma,5,8,0,0,62.5,India,1987-04-30,DC,Jaipur,2008
2008-05-09,Shahid Afridi,1,3,0,0,33.33,Pakistan,1980-03-01,DC,Jaipur,2008
2008-05-09,Scott Styris,13,11,0,1,118.18,New Zealand,1975-07-10,DC,Jaipur,2008
2008-05-09,Herschelle Gibbs,19,20,2,0,95.0,South Africa,1974-02-23,DC,Jaipur,2008
2008-05-09,Adam Gilchrist,61,49,9,1,124.49,Australia,1971-11-14,DC,Jaipur,2008
2008-05-09,Venugopal Rao,23,11,3,1,209.09,India,1982-02-26,DC,Jaipur,2008
2008-05-09,Shane Watson,5,2,1,0,250.0,Australia,1981-06-17,RR,Jaipur,2008
2008-05-09,Graeme Smith,40,43,4,0,93.02,South Africa,1981-02-01,RR,Jaipur,2008
2008-05-09,Mohammad Kaif,17,14,2,0,121.43,India,1980-12-01,RR,Jaipur,2008
2008-05-09,Yusuf Pathan,68,37,9,2,183.78,India,1982-11-17,RR,Jaipur,2008
2008-05-10,Albie Morkel,7,6,0,0,116.67,South Africa,1981-06-10,CSK,Chennai,2008
2008-05-10,MS Dhoni,60,43,2,4,139.53,India,1981-07-07,CSK,Chennai,2008
